source_path,roles,detection_evidence,status,status_evidence,run_id,initial_state_recipe_id,non_full_field_data_id,portable_handling,notes
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f1000GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L18,run-point-srcx-1000ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f100GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L9,run-point-srcx-100ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f200GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L10,run-point-srcx-200ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f300GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L11,run-point-srcx-300ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f400GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L12,run-point-srcx-400ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f500GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L13,run-point-srcx-500ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f600GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L14,run-point-srcx-600ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f700GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L15,run-point-srcx-700ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f800GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L16,run-point-srcx-800ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/ps_srcX_f900GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L17,run-point-srcx-900ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcX/run_freq_sweep.ps1,shell_manager,shell.field_manager@L32,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f1000GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L34,run-point-srcz-1000ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f100GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L25,run-point-srcz-100ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f200GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L26,run-point-srcz-200ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f300GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L27,run-point-srcz-300ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f400GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L28,run-point-srcz-400ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f500GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L29,run-point-srcz-500ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f600GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L30,run-point-srcz-600ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f700GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L31,run-point-srcz-700ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f800GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L32,run-point-srcz-800ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/ps_srcZ_f900GHz.mx3,direct_loader,mx3.m_loadfile@L70,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/results/point_source_summary.txt:L33,run-point-srcz-900ghz,init-centered-ku10k,N/A,literal_transform,Active point-source frequency-sweep leaf; source-geometry amplitudes are not compared across plane and point sources.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/point_source/srcZ/run_freq_sweep.ps1,shell_manager,shell.field_manager@L33,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/baseline/run_srcZ_neg.sh,shell_manager,shell.field_manager@L7,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/baseline/sw_srcZ_neg_f200GHz.mx3,direct_loader,mx3.m_loadfile@L69,active,04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/baseline/sw_srcZ_neg_f200GHz.out/log.txt:L1,run-multisource-srcz-negative-200ghz,init-centered-ku10k,N/A,literal_transform,Active negative-z multisource baseline used by the valid formal baseline figure.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/bidirectional_z/freq_switch_bidirectional.mx3,direct_loader,mx3.m_loadfile@L70,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/bidirectional_z/freq_switch_bidirectional_v2.mx3,direct_loader,mx3.m_loadfile@L72,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/bidirectional_z/freq_switch_bidirectional_v3.mx3,direct_loader,mx3.m_loadfile@L72,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/bidirectional_z/run_freq_switch_v2.sh,shell_manager,shell.field_manager@L7,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/multisource_control/bidirectional_z/z_bidirectional_control.mx3,direct_loader,mx3.m_loadfile@L73,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/resume_srcZ_amp_cron.sh,shell_manager,shell.field_manager@L13,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/reverse_propagation_controls/p0_reverse_20260615/reverse_srcX_200GHz.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/reverse_propagation_controls/p0_reverse_20260615/reverse_srcZ_100GHz.mx3,direct_loader,mx3.m_loadfile@L60,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/reverse_propagation_controls/p0_reverse_20260615/reverse_srcZ_1100GHz.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/reverse_propagation_controls/p0_reverse_20260615/run_reverse_queue.sh,shell_manager,shell.field_manager@L5,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/run_all_supplementary.sh,shell_manager,shell.field_manager@L13,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/run_supplementary_cron.sh,shell_manager,shell.field_manager@L13,archive,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,archive,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/generate_all.py,generator,python.template_m_loadfile@L18,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/run_all.ps1,shell_manager,shell.field_manager@L26,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f1100_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f1100_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f1100_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f200_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f200_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f200_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f440_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f440_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f440_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f700_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f700_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcX_vibY_f700_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f1100_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f1100_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f1100_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f200_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f200_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f200_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f440_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f440_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f440_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f700_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f700_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcY_vibY_f700_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f1100_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f1100_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f1100_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f200_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f200_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f200_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f440_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f440_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f440_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f700_B0p5T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f700_B1T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_plane_wave/sw_srcZ_vibY_f700_B2T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_point_source/generate_all.py,generator,python.template_m_loadfile@L25,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
04_frustrated_fm_foundation/20260105_frustrated_fm/spin_wave_dynamics/vibY_point_source/ps_srcX_vibY_f1100_B1000T.mx3,direct_loader,mx3.m_loadfile@L68,reference_only,95_shared_scripts/handoff_delivery/document_registry.md:L15,N/A,N/A,N/A,reference_only,Not scientifically classified; no status is inferred from its directory or inventory disposition.
